Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
12/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;hoguanabara;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1376778413;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;leveraged;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1376809502;Up;Não informado;Outros motivos descritos;Upgrade: - Chat Interno - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;mscredflex;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1376647209;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;nefadv;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1377434196;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
12/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;wolfprates;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1377248246;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;cnt;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1381444809;Up;Não informado;Outros motivos descritos;- Upgrade: Chat interno | R$ 89,00 |;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;noraholding;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1381592308;Up;Não informado;Outros motivos descritos;duas conexões oficiais;1;178.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;grupopandolfi;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1380640947;Up;Não informado;Outros motivos descritos;Up Servidor 2/4 (R$89,00).;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;vieiraxavier;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1381544520;Up;Não informado;Outros motivos descritos;up conexão oficial adicional;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Marcela Medeiros;Marcela Medeiros;True;zavicon;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1381014588;Up;Não informado;Outros motivos descritos;UP SERVIDOR 2/4;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;acheiveiculospt;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1380619322;Up;Não informado;Outros motivos descritos;Contrato Internacional na moeda: US$ (USD) | Upgrade 2 usuários adicionais | Protocolo 202606121784793;1;6.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;acheiveiculospt;Upgrade;Não informado;"Usuário adicional; Conexão Instagram Direct";"Usuário adicional; Conexão Instagram Direct";https://app.pipefy.com/open-cards/1380865175;Up;Não informado;Outros motivos descritos;Upgrade conexão adicional de Instagram e 2 usuários | Protocolo 202606121784793 | CONTRATO EM DÓLAR;2;24.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;araconcontabilidade;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1380876382;Up;Não informado;Outros motivos descritos;Upgrade servidor 2/4 R$ 89,00 | Protocolo 202606121783510;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;bioessenciamaringa;Upgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1381064982;Up;Não informado;Processo/uso operacional;Upgrade Distribuição Automática R$ 89,00 | Protocolo 202606151785822;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;crcacontabilidade;Upgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1381015742;Up;Não informado;Outros motivos descritos;Não informado;1;59.99;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;lcf;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1381163441;Up;Não informado;Outros motivos descritos;Upgrade: 2x Usuários adicionais | x2 R$ 29,00 | R$ 58,00 | Protocolo: 202606151786186;1;58.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;mjc;Upgrade;Não informado;Texto Mágico;Texto Mágico;https://app.pipefy.com/open-cards/1381040871;Up;Não informado;Outros motivos descritos;Upgrade IA Texto mágico - 2.000 créditos - R$ 29,90 | 202606121784746;1;29.9;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;sjadv2;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1381427713;Up;Não informado;Outros motivos descritos;Upgrade Funil de Vendas R$ 49,00 | Protocolo 202606151786363;1;49.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;jrv;Upgrade;Não informado;"IA Copiloto; Transcrição de Áudio; Resumo Inteligente; IA CSAT";IA Copiloto + outros;https://app.pipefy.com/open-cards/1380677194;Up;Não informado;Outros motivos descritos;UP Plano Start IA's Copiloto 1000 Transcrição de audio 1000 Resumo Inteligente 1000 CSAT 500;4;173.9;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;nap;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1381514652;Up;Não informado;Outros motivos descritos;UP Funil de vendas;1;49.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;ottimizzasistemas;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1381410226;Up;Não informado;Outros motivos descritos;Up 4 usuários adicinais R$81,2;1;81.2;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Priscila Pavani;Priscila Pavani;True;actioncsa;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1380693726;Up;Não informado;Redução de custo;Tipo: Upgrade  Produto: 3 Conexçoes WABA / 360Dialog / Ikatec Valor: R$ 327,00  URL: actioncsa  Protocolo: 202606151785836;1;327.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;cartoriodecampinas;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1380991475;Up;Não informado;Redução de custo;Contratação de chat interno no valor de R$89.;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;okuyamaealves;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1380919722;Up;Não informado;Outros motivos descritos;Contratação de conexão adicional de Instagram por R$89.;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;rochacert;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1381505370;Up;Não informado;Outros motivos descritos;Upgrade de usuário adicional R$29.;1;29.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;viladecorfestas;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1380784607;Up;Não informado;Outros motivos descritos;Contratação de Funil de Vendas por R$49.;1;49.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;visaocomunicacao;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1381351021;Up;Não informado;Redução de custo;Cliente realizou a contratação de um funil de vendas no valor de 49.;1;49.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Tadiane Biason;Tadiane Biason;True;razonet;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1380825844;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: Conexao Instagram Valor: 89,00 URL: razonet Protocolo:202606151785935;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;endogastrus;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1380855569;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
15/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Yemuri Teodoro;Yemuri Teodoro;True;servicon;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1380760257;Up;Não informado;Outros motivos descritos;Cliente retido. Contratando 3 usuários adicionais TOTAL do Upgrade: R$87,00;1;87.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Guilherme Virgilio Soares;Guilherme Virgilio Soares;True;la3drogavet;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1382585159;Up;Não informado;Outros motivos descritos;- Upgrade: 1x Usuário adicional | R$ 29,00 |;1;29.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;coelhosantana;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1383208494;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;goldcertificadora;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1382946505;Up;Não informado;Outros motivos descritos;Up conexão adicional oficial (R$89,00);1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;sigasul;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1382947924;Up;Não informado;Outros motivos descritos;Up conexão adicional oficial (R$89,00);1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;andrecavichio;Upgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1382976763;Up;Não informado;Outros motivos descritos;Não informado;1;59.99;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;familyshopperusa1;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1382642246;Up;Não informado;Outros motivos descritos;Upgrade servidor 2/4 R$ 89,00 | Protocolo 202606161787140;1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;datenmoveis;Upgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1383244911;Up;Não informado;Outros motivos descritos;Não informado;1;59.99;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;promotoraprospecta;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1382712332;Up;Não informado;Outros motivos descritos;Upgrade - substiruição do SERVIDOR 16/16 R$ 410,00 para o Servidor 16/32 R$549,00;1;549.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;vetcare;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1383153677;Up;Não informado;Redução de custo;Upgrade de Servidor 2/4 - Valor:89,00;1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;belcorseguros;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1382930517;Up;Não informado;Redução de custo;Cliente solicitou upgrade de 7 conexões adicionais de WhatsApp Standard, no valor de R$79 cada.;1;553.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;projetounicodigital;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1382671479;Up;Não informado;Outros motivos descritos;Cliente solicitou a contratação do Funil de vendas por 49.;1;49.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;vidacotidiana;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1383110849;Up;Não informado;Redução de custo;Cliente realizou o resize para o servidor 8/12 e subimos o valor conforme inormado no agnus.;1;270.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;shoppingdoaviao;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1383129168;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
16/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;soulareletromoveis;Upgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1383241436;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão de Facebook - R$ 65,00 - 1x Conexão de Instagram - R$ 65,00;2;130.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;leandrovitta;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1383916487;Up;Não informado;Outros motivos descritos;Upgrade de duas conexões WhatsApp oficial.;1;178.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;grafelseguros;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1383750926;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;mhrecife;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1383641412;Up;Não informado;Outros motivos descritos;Primeira Ativação de Número Oficial;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;upliftfitness;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1383896751;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;alvoradasolucoes;Upgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1383493072;Up;Não informado;Outros motivos descritos;Upgrade conexão adicional de whatsapp R$ 89,00 | Protocolo 202606151785996;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;cristinaflores;Upgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1384015463;Up;Não informado;Redução de custo;Upgrade conexão adicional Instagram (já possuia uma conexão com desconto, no valor de R$ 65,00) | Protocolo 202606171789310;1;65.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;gicont;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1383783767;Up;Não informado;Outros motivos descritos;Upgrade 1 usuário adicional R$ 29,00 + 1 usuário bonificado | Protocolo 202606161788154;1;29.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Mariana Nunes;Mariana Nunes;True;tcmcontabilidade;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1384056466;Up;Não informado;Outros motivos descritos;Upgrade servidor 4/8 R$ 169,00 | Protocolo 202606121784545;1;169.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;nepuga;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1383936978;Up;Não informado;Redução de custo;Upgrade SERVIDOR 32/32 R$ 960,00 redução servidor 10/60 R$199,00;1;935.76;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Melissa Duarte;Melissa Duarte;True;youcertificacaodigital1;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1383841117;Up;Não informado;Outros motivos descritos;UP 1 conexão adicional whatsapp;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;apoteka;Upgrade;Não informado;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão Instagram Direct + outros;https://app.pipefy.com/open-cards/1383898901;Up;Não informado;Redução de custo;Upgrade de conexão instagram e facebook, valor R$130,00;2;130.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;cdcitirapina;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1383512036;Up;Não informado;Redução de custo;Upgrade - Servidor 4/8, valor:169,00;1;169.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;dubaitransportes;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1383571698;Up;Não informado;Redução de custo;Upgrade Servidor 2/4 - Valor: 89,00;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;institutogabilheri;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1383802444;Up;Não informado;Redução de custo;Upgrade de funil de vendas, valor: 49,00;1;49.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Noemy Biazão;Noemy Biazão;True;mercadodochico;Upgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1383827285;Up;Não informado;Redução de custo;Upgrade de chat interno, valor R$89,00;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;agaxtursaopaulo;Upgrade;Não informado;Combo de IA's;Combo de IA's;https://app.pipefy.com/open-cards/1383593827;Up;Não informado;Outros motivos descritos;Cliente contratou o combo de Agente IA + Transcrição (2.000 créditos e 2.000 minutos) por R$288,80.;1;288.8;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;atendimentomegadtf;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1384012113;Up;Não informado;Outros motivos descritos;UPGRADE SERVIDOR 2/4 POR 89;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;comunicacaorm;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1383483845;Up;Não informado;Outros motivos descritos;Solicitou o upgrade de 10 usuários adicionais. Realizei o up pois o cliente caiu na fila do up e down e o Luis Siqueira está em viagem.;1;290.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;financeiroadv;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1383493448;Up;Não informado;Outros motivos descritos;Realizei o upgrade de 10 usuários para o cliente. Luis siqueira ciente.;1;290.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;fridescnf;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1383924444;Up;Não informado;Outros motivos descritos;Cliente estava com o funil a meses, pois não desabilitaram no final do teste. Seguimos com a contratação.;1;49.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;revendasgrafica2;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1383950430;Up;Não informado;Outros motivos descritos;Contratou o funil de vendas por R$49.;1;49.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;simplescred1;Upgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;https://app.pipefy.com/open-cards/1383929657;Up;Não informado;Outros motivos descritos;Cliente contratou a transcrição de 500 minutos por 24,90.;1;24.9;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;talaskimsp;Upgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1383638551;Up;Não informado;Outros motivos descritos;Cliente contratou 1.000 créditos no Agente IA para conhecer o produto.;1;112.9;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Sabrina Soares;Sabrina Soares;True;zinq;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1384004090;Up;Não informado;Outros motivos descritos;Contratou servidor 2/4 por R$89.;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Tadiane Biason;Tadiane Biason;True;suportepremium;Upgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1383812816;Up;Não informado;Redução de custo;Tipo: Upgrade Produto: 2 usuarios adicionais - 25,00 cada Valor: 50,00 URL: suportepremium Protocolo: 202606171788776;1;50.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;atendimentoparseint;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1383641637;Up;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de WhatsApp API Oficial - R$ 89,00;1;89.0;0.0;Upgrade;;;Não calculado
17/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Vinicius Simões;Vinicius Simões;True;lepetsante;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;https://app.pipefy.com/open-cards/1383891585;Up;Não informado;Outros motivos descritos;Upgrade: - 3x Conexões adicionais de WhatsApp API Oficial - R$ 267,00;1;267.0;0.0;Upgrade;;;Não calculado
18/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Gustavo Medeiros;Gustavo Medeiros;True;bg7engenharia1;Upgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1385233935;Up;Não informado;Outros motivos descritos;up funil;1;49.9;0.0;Upgrade;;;Não calculado
18/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Keren Garcia;Keren Garcia;True;massasgiani;Upgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1385734766;Up;Não informado;Outros motivos descritos;UP de servidor 2/4;1;89.0;0.0;Upgrade;;;Não calculado
18/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;perelax;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1385145137;Up;Não informado;Outros motivos descritos;Primeira Ativação de Número Oficial;1;89.0;0.0;Upgrade;;;Não calculado
18/06/2026;2026;6;Jun.;junho;2026-06;Jun./26;Leticia Silva;Leticia Silva;True;renovacaodesmont;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;https://app.pipefy.com/open-cards/1385683926;Up;Não informado;Outros motivos descritos;Primeira ativação de número oficial;1;89.0;0.0;Upgrade;;;Não calculado
