Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida
21/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;resultasessoria;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1240374190;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Downgrade - 10 Integração Bem melhor R$ 109,00 | Protocolo: 202510171527648;1;0.0;0.0;Downgrade;;;Não calculado
21/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;bartenderstore;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1240528054;Migração/Outro;Redução de funcionários;Redução de custo;Down - 1 usuário - Protocolo: 202510201529631  Cliente está diminuindo os funcionário, só ele ficará na plataforma.;1;0.0;0.0;Downgrade;;;Não calculado
21/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;uniartesuniformes;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;https://app.pipefy.com/open-cards/1240675288;Migração/Outro;Não se adaptou ao produto;Redução de custo;Cliente cancelou por 2 motivos: não estava mais utilizando porque geralmente os chamados não estão sendo transferidos e por questão de custos prefereiu cancelar esse recurso para contratar uma nova conexão.;1;0.0;0.0;Downgrade;;;Não calculado
21/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;irpturismo;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1240414362;Migração/Outro;Solução própria;Baixa utilização / sem valor percebido;O cliente informou que não utilizará mais o Funil de Vendas, pois contratou um sistema ERP voltado para agências de viagens, que atende melhor às necessidades atuais da empresa. Explicou que o Funil foi testado, mas acabou se mostrando muito básico para o porte e as demandas atuais da operação. Por isso, solicita o cancelamento do Funil de Vendas.;1;0.0;0.0;Downgrade;;;Não calculado
22/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;tabelionatosm;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1241149608;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade Chat interno = R$ 49,00/mensais  Relato do cliente: O chat interno é desfuncional. O modelo dele é muito ruim. Existe um delay enorme para receber as mensagens. Não serviu para a nossa rotina.;1;0.0;0.0;Downgrade;;;Não calculado
22/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;atendimentosucessorrh;Downgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;https://app.pipefy.com/open-cards/1241191491;Migração/Outro;Não viu valor agregado;Redução de custo;Cliente alega não precisar do recurso.;1;0.0;0.0;Downgrade;;;Não calculado
22/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;arnovaera;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1241472228;Migração/Outro;Não se adaptou ao produto;Outros motivos descritos;Cliente não se adaptou ao recurso, relatou que complicou mais a situação dos atendimentos.;1;0.0;0.0;Downgrade;;;Não calculado
22/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;lelus;Downgrade;Não informado;"Funil de vendas; IA Agent";"Funil de vendas; IA Agent";https://app.pipefy.com/open-cards/1241464066;Migração/Outro;Não viu valor agregado;Redução de custo;Down Funil de Vendas e Agente IA (ferramentas apresentando falhas, cliente optou por cancelar).;2;0.0;0.0;Downgrade;;;Não calculado
22/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;metropole;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1241373443;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Integração não estava mais sendo utilizada.;1;0.0;0.0;Downgrade;;;Não calculado
23/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;meuconsultorio;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1242423167;Migração/Outro;Redução de funcionários;Redução de custo;Downgrade 1 usuário = R$ 29,00/mensal;1;0.0;0.0;Downgrade;;;Não calculado
23/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;kinvishop;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1242586138;Migração/Outro;Desistência da contratação;Redução de custo;Cliente passou por todo o processo de upgrade de Servidor. Após a conclusão, com o financeiro, questionou necessidade do servidor e se lentidão poderia estar relacionada a uma ação interna realizada por eles no período da manhã (momento em que relatam as instabilidades)  Reforcei a importância da análise técnica realizada pelo time de Suporte, que identificou a necessidade do servidor para garantir a estabilidade da plataforma. Como a cliente insistiu na afirmação, orientei que avaliassem o uso sem o servidor antes de decidir sobre a contratação, e validar se a lentidão realmente é por intercorrência da ação que realizam pelas manhãs.;1;0.0;0.0;Downgrade;;;Não calculado
23/10/2025;2025;10;Out.;outubro;2025-10;Out./25;83205771;Usuário inexistente;False;prolifecentromedico;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1242423356;Migração/Outro;Solução própria;Troca de solução / concorrente;Down – Funil de Vendas – Protocolo: 202510221532601 Motivo: Cliente contratou um CRM, recebeu todo o suporte necessário e estava satisfeito, porém optou por manter a DigiSac apenas para atendimentos.;1;0.0;0.0;Downgrade;;;Não calculado
23/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Marcela Medeiros;Marcela Medeiros;True;nuvemshoptiendanube;Downgrade;Não informado;"Servidores; Conexão adicional de WhatsApp";"Servidores; Conexão adicional de WhatsApp";https://app.pipefy.com/open-cards/1242282548;Migração/Outro;Banimento;Outros motivos descritos;Down de R$ 349 (SERVIDOR) 5 Conexões adicionais R$ 445,00;2;0.0;0.0;Downgrade;;;Não calculado
24/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;telemensagensdigital;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1243134730;Migração/Outro;Desistência da contratação;Outros motivos descritos;Alega que contratou por engano.;1;0.0;0.0;Downgrade;;;Não calculado
24/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;soacoindustrial;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;https://app.pipefy.com/open-cards/1243404003;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down conexão de Instagram, não estava sendo utilizada.;1;0.0;0.0;Downgrade;;;Não calculado
24/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;lucianosoteroadv;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1243059594;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Funil de vendas = R$ 89,00/mensal  Relato do cliente: Não estamos usando a ferramenta, pois temos isso dentro do nosso sistema interno;1;0.0;0.0;Downgrade;;;Não calculado
24/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;lumeraviaggi;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1243221234;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Agente IA 1.000 créditos = R$ 112,90  Relato cliente: O motivo e que nao estou usando neste momento;1;0.0;0.0;Downgrade;;;Não calculado
27/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;contabilin;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1245313464;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Funil de vendas = R$ 49,90/mensal   Relato do cliente: É porque não estamos usando mesmo!;1;0.0;0.0;Downgrade;;;Não calculado
27/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;lumeraviaggi;Downgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;https://app.pipefy.com/open-cards/1245708660;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade IA Transcrição de áudio - Plano 500 minutos = R$ 24,90/mensal  Relato cliente: O mesmo não está utilizando a ferramenta.;1;0.0;0.0;Downgrade;;;Não calculado
27/10/2025;2025;10;Out.;outubro;2025-10;Out./25;82573565;Usuário inexistente;False;skplay;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1245546185;Migração/Outro;Não se adaptou ao produto;Redução de custo;Downgrade - Distribuição Automática R$ 149,00 | Motivo: Cliente disse que não mudou muita coisa em sua rotina de atendimento devido a problemas internos com funcionários. Solicitou redução da funcionalidade | Protocolo: 202510271536508;1;0.0;0.0;Downgrade;;;Não calculado
27/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;ctnegocios;Downgrade;Não informado;"Servidores; Usuário adicional";"Servidores; Usuário adicional";https://app.pipefy.com/open-cards/1245626766;Migração/Outro;Redução de demanda;Redução de custo;Down de 10 Usuarios adicionais e Servidor 2/4, demanda de cliente está sendo reduzida.;2;0.0;0.0;Downgrade;;;Não calculado
27/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;jorgeadvocacia;Downgrade;Não informado;Funil de vendas;Funil de vendas;https://app.pipefy.com/open-cards/1245308654;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Funil de Vendas R$49,00;1;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;carolinalimaadv1;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1246104643;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade IA Agente - 1.000 créditos = R$ 112,90  Relato cliente: Não estamos usando.;1;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;hgw;Downgrade;Não informado;Chat interno;Chat interno;https://app.pipefy.com/open-cards/1246304956;Migração/Outro;Falta de Funcionalidade;Problema técnico / limitação;Downgrade Chat Interno - R$ 89,00/mensal  Relato do cliente: O aplicativo nao funciona como esperado, trava muito, hora funciona, hora nao funciona, muito engessado e te falar que tem que melhorar muito.;1;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;3em3turismo;Downgrade;Não informado;"IA Copiloto; Texto Mágico";"IA Copiloto; Texto Mágico";https://app.pipefy.com/open-cards/1246342447;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;- Down Copiloto 500 créditos IA Texto Mágico - 1.000 créditos, cliente não estava utilizando.;2;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;madjoia;Downgrade;Não informado;IA Copiloto;IA Copiloto;https://app.pipefy.com/open-cards/1246042727;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down referente ao Copiloto, cliente quer algo mais independente, falei sobre o Agente e ele vai estudar a ideia.;1;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;g3negocios;Downgrade;Não informado;IA Agent;IA Agent;https://app.pipefy.com/open-cards/1246014318;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade IA Agente Inteligente 1000 creditos R$112,90;1;0.0;0.0;Downgrade;;;Não calculado
28/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;terencioadv;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1246411052;Migração/Outro;Redução de demanda;Redução de custo;Downgrade: - Servidor 2/4 - R$ 89,00  Motivo: o cliente irá manter a plataforma apenas para visualização de histórico.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80401157;Usuário inexistente;False;escritorioadv;Downgrade;Não informado;Distribuição automática;Distribuição automática;https://app.pipefy.com/open-cards/1247057707;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Distribuição de chamados = R$ 149,00/mensal  Cliente alegou que não vai precisar mais da ferramenta.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;madgranmarmoraria;Downgrade;Não informado;Usuário adicional;Usuário adicional;https://app.pipefy.com/open-cards/1247100208;Migração/Outro;Não se adaptou ao produto;Redução de custo;Down 1 usuário. Redução de quadro de funcionários.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;80402395;Usuário inexistente;False;silviabeja;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1247097036;Migração/Outro;Integração (responsabilidade terceiro);Outros motivos descritos;Não estão utilizando o CRM.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Leticia Silva;Leticia Silva;True;kandelmedical;Downgrade;Não informado;Integração;Integração;https://app.pipefy.com/open-cards/1246800292;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Down Integração PipeDrive, up Integração RD Marketing / Receive Form.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Melissa Duarte;Melissa Duarte;True;atendimentocontareisp;Downgrade;Não informado;IA CSAT;IA CSAT;https://app.pipefy.com/open-cards/1246873984;Migração/Outro;Falta de Funcionalidade;Outros motivos descritos;Downgrade IA CSAT R$95,90;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Sem proprietário;Usuário inexistente;False;prepara;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1246796508;Migração/Outro;Dificuldade financeira;Redução de custo;Cliente contatou o time de suporte para uma análise do servidor, e informaram que poderia ser reduzido para 4/8. Após isso cliente solicitou redução, para ter uma economia.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;hes;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;https://app.pipefy.com/open-cards/1246979438;Migração/Outro;Custo Benefício;Redução de custo;Downgrade: - 1x Conexão de WhatsApp Adicional - R$ 89,00 - 1x Conexão de WhatsApp bonificada - R$ 0,00  Motivo: o cliente substituiu elas por dois números oficiais.;1;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Vinicius Simões;Vinicius Simões;True;inlaserstore;Downgrade;Não informado;"Conexão Facebook Messenger; Conexão Instagram Direct; Integração";Conexão Facebook Messenger + outros;https://app.pipefy.com/open-cards/1246789225;Migração/Outro;Redução de demanda;Redução de custo;Downgrade: - 1x Conexão de Facebook - R$ 89,00 - 1x Conexão de Instagram - R$ 89,00 - 6x Usuários na integração com a Bem Melhor - R$ 65,40  Motivo: o cliente disse que não estava havendo demandas nestes canais.;3;0.0;0.0;Downgrade;;;Não calculado
29/10/2025;2025;10;Out.;outubro;2025-10;Out./25;Viviane Vieira;Viviane Vieira;True;rota98tour;Downgrade;Não informado;Servidores;Servidores;https://app.pipefy.com/open-cards/1247137135;Migração/Outro;Redução de demanda;Redução de custo;Servidor 2/4 retirar o servidor. Cliente esta atuando apenas com o plano base e não vê necessidade de ter o servidor.;1;0.0;0.0;Downgrade;;;Não calculado
