Data;Ano;MesNum;Mês;MesLongo;AnoMes;Periodo;proprietario;proprietario_filtro;Proprietario_Nome_Valido;subdominio;tema;tipo;produtos_digisac;Produto_Curto;card_financeiro;tipo_servico;motivo_downgrade;Situacao_Down;descricao;qtd_servicos;total_up_RS;total_down_RS;Movimento;criacao_url;Tempo_vida_cli;Faixa_Vida;Produto_Individual;produtos_digisac_original;Categoria;Status_Consideracao;Motivo_Consideracao
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;vanessacred;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;UP Conexão WABA / Gupshup / Direct Payment | R$89,00;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Sem proprietário;Usuário inexistente;False;moreiraamorim;Migração para número oficial;Não informado;Migração para número oficial;Migração para número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Migração;;;Não calculado;Migração para número oficial;Migração para número oficial;Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Tadiane Biason;Tadiane Biason;True;mercury;Downgrade;Não informado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;—;Migração/Outro;Redução de demanda;Redução de custo;Tipo: Upgrade Produto: 1 Conexão Comuns Valor: R$ 89,00 URL: mercury Protocolo: 202511191573039 (Acabei realizando o Down de duas pois fiz um up antes, errado, por isso reduzi 2, mas o pedido da cliente é somente 1);1;0.0;0.0;Downgrade;;;Não calculado;Conexão adicional de WhatsApp;Conexão adicional de WhatsApp;Conexão;Não considerado;Sem link no Card Financeiro
19/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;limasantosadv;Upgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Upgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;goesnicoladelli02;Downgrade;Não informado;E-mail adicional;E-mail adicional;—;Migração/Outro;Problema sistêmico (cliente);Problema técnico / limitação;Downgrade Produto Email : 11 URL: goesnicoladelli02 Protocolo: 202511191574236;1;0.0;0.0;Downgrade;;;Não calculado;E-mail adicional;E-mail adicional;Conexão;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;ammadesign;Upgrade;Não informado;Chat interno;Chat interno;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade Chat Interno R$ 69,00 | Protocolo: 202511211574951;1;0.0;0.0;Upgrade;;;Não calculado;Chat interno;Chat interno;Módulos;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Gustavo Medeiros;Gustavo Medeiros;True;soluti;Upgrade;Não informado;Servidores;Servidores;—;Migração/Outro;Não informado;Outros motivos descritos;aumento de servidor para server 2/4;1;0.0;0.0;Upgrade;;;Não calculado;Servidores;Servidores;Servidor;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;primecare;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Migração/Outro;Redução de demanda;Redução de custo;Cliente está reduzindo custos.;1;0.0;0.0;Downgrade;;;Não calculado;Conexão Instagram Direct;Conexão Instagram Direct;Conexão;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;grupodavol;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Redução de custo;cliente contratou o funil de vendas no valor de R$ 49.90;1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;pneumocor;Downgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
21/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;jccjadvocacia;Downgrade;Não informado;Integração;Integração;—;Migração/Outro;Não informado;Outros motivos descritos;Não informado;1;0.0;0.0;Downgrade;;;Não calculado;Integração;Integração;Integração;Não considerado;Sem link no Card Financeiro
24/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Luis Siqueira;Luis Siqueira;True;braunaturismo;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Desistência da contratação;Cancelamento / encerramento;Cliente disse que no momento está esperando migrar completamente para conexão oficial, por isso que está cancelando agora;1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;flaviasanches;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Migração/Outro;Falta de Funcionalidade;Produto desnecessário;O canal principal de atendimento é o whatsapp, então essas outras 2 conexões está sendo um gasto desnecessário atualmente para o objetivo deles.;1;0.0;0.0;Downgrade;;;Não calculado;Conexão Instagram Direct;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;flaviasanches;Downgrade;Não informado;Conexão Facebook Messenger;Conexão Facebook Messenger;—;Migração/Outro;Falta de Funcionalidade;Produto desnecessário;O canal principal de atendimento é o whatsapp, então essas outras 2 conexões está sendo um gasto desnecessário atualmente para o objetivo deles.;1;0.0;0.0;Downgrade;;;Não calculado;Conexão Facebook Messenger;"Conexão Instagram Direct; Conexão Facebook Messenger";Conexão;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;saviadvocacia;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Bonificação de 1 dos 12 usuários contratados (informei que o primeiro a ser removido é o bonificado em casos de reduções).;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;alinecostaadv;Downgrade;Não informado;IA Copiloto;IA Copiloto;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Copiloto 500 créditos R$49,90 e Downgrade Transcrição R$24,50 TOTAL: R$74,40;1;0.0;0.0;Downgrade;;;Não calculado;IA Copiloto;"IA Copiloto; Transcrição de Áudio";IA;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;alinecostaadv;Downgrade;Não informado;Transcrição de Áudio;Transcrição de Áudio;—;Migração/Outro;Desistência da contratação;Outros motivos descritos;Downgrade Copiloto 500 créditos R$49,90 e Downgrade Transcrição R$24,50 TOTAL: R$74,40;1;0.0;0.0;Downgrade;;;Não calculado;Transcrição de Áudio;"IA Copiloto; Transcrição de Áudio";IA;Não considerado;Sem link no Card Financeiro
26/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Melissa Duarte;Melissa Duarte;True;biankavalenteadv;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Outros motivos descritos;UP Migração do plano Acelera para o Plano Base R$197,00;1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
27/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;tridestinos;Upgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não informado;Outros motivos descritos;Contratação Funil de vendas = R$ 59,90/mensal;1;0.0;0.0;Upgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
27/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Vinicius Simões;Vinicius Simões;True;arcertsym;Upgrade;Não informado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;—;Migração/Outro;Não informado;Outros motivos descritos;Upgrade: - 1x Conexão adicional de API Oficial - R$ 89,00;1;0.0;0.0;Upgrade;;;Não calculado;Conexão adicional de WhatsApp - WABA;Conexão adicional de WhatsApp - WABA;Conexão;Não considerado;Sem link no Card Financeiro
28/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Usuário não identificado;Usuário inexistente;False;clinicafaustoviterbo;Downgrade;Não informado;Funil de vendas;Funil de vendas;—;Migração/Outro;Não viu valor agregado;Redução de custo;"Downgrade - Funil de Vendas - 49,90 - Protocolo: 202511271582467 - Motivo: Cliente contratou no lançamento e nunca utilizou, questionei sobre os treinamentos. Mas segundo ela ""Na vdd o problema é o nosso gerenciamento interno mesmo"", eles utilizam um CRM e não estão utilizando o recurso.";1;0.0;0.0;Downgrade;;;Não calculado;Funil de vendas;Funil de vendas;Módulos;Não considerado;Sem link no Card Financeiro
28/11/2025;2025;11;Nov.;novembro;2025-11;Nov./25;Leticia Silva;Leticia Silva;True;lojasbricio;Solicitação de Bonificação e Desconto;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Redução de custo;Bonificação de 2 usuários (ciente que vão ser os primeiros a serem removidos em casos de reduções).;1;0.0;0.0;__EXCLUIR__;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
01/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Priscila Pavani;Priscila Pavani;True;osolucionador;Solicitação de Bonificação e Desconto;Não informado;URL;URL;—;Migração/Outro;Não informado;Outros motivos descritos;URL: osolucionador  PLANO SEM DESCONTO:   Plano Base - 2 Usuarios - 1 Conexao 197,00 Usuarios adicionais 1229 = 348,00 Conexão Adicional de WhatsApp 889= 712,00 Servidor 8/12 270,00  Total mensal: 1.527,00 ------------------------------------------ Com desconto URL: osolucionador  O plano ficaria:  Plano Base - 2 Usuarios - 1 Conexao 177,30 Conexão Adicional de WhatsApp 8* 79,00 = 632,00 Usuarios adicionais 12 * 26,10 = 313,20 Servidor 8/12 270,00  Total mensal: 1.392,50;1;0.0;0.0;__EXCLUIR__;;;Não calculado;URL;URL;URL;Não considerado;Sem link no Card Financeiro
02/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Leticia Silva;Leticia Silva;True;teka;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Outros motivos descritos;Primeira Ativação de Número Oficial;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;billaautomoveis;Upgrade;Não informado;Usuário adicional;Usuário adicional;—;Migração/Outro;Não informado;Problema técnico / limitação;"UP - 2 usuários - Protocolo: 202512031587335 - Motivo: Bug no ""Meu Plano"" cliente está usando 10 usuários, possui 9 contratados, quer ter 11 usuários - Estou organizando o plano";1;0.0;0.0;Upgrade;;;Não calculado;Usuário adicional;Usuário adicional;Usuários;Não considerado;Sem link no Card Financeiro
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Luis Siqueira;Luis Siqueira;True;ffconsignado;Downgrade;Não informado;Conexão Instagram Direct;Conexão Instagram Direct;—;Migração/Outro;Redução de demanda;Redução de custo;"down insagram - ""Uso o Instagram somente com o call center, como finalizamos ele, não tem motivo para eu manter o insta no Digisac""";1;0.0;0.0;Downgrade;;;Não calculado;Conexão Instagram Direct;Conexão Instagram Direct;Conexão;Não considerado;Sem link no Card Financeiro
03/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Sem proprietário;Usuário inexistente;False;auxiliumodonto;Downgrade;Não informado;IA Copiloto;IA Copiloto;—;Migração/Outro;Dificuldade financeira;Redução de custo;Redução IA Copiloto - 1.000 créditos = R$ 72,90/mensal  Relato cliente: Estamos cortando custos.;1;0.0;0.0;Downgrade;;;Não calculado;IA Copiloto;IA Copiloto;IA;Não considerado;Sem link no Card Financeiro
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;centerlab;Downgrade;Não informado;Texto Mágico;Texto Mágico;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Resumo Inteligente - Plano 500 créditos R$ 29,90 | Motivo: A equipe não aderiu as ferramentas e decidiram cancelar;1;0.0;0.0;Downgrade;;;Não calculado;Texto Mágico;"Texto Mágico; Resumo Inteligente";IA;Não considerado;Sem link no Card Financeiro
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;centerlab;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Resumo Inteligente - Plano 500 créditos R$ 29,90 | Motivo: A equipe não aderiu as ferramentas e decidiram cancelar;1;0.0;0.0;Downgrade;;;Não calculado;Resumo Inteligente;"Texto Mágico; Resumo Inteligente";IA;Não considerado;Sem link no Card Financeiro
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;centerlab;Downgrade;Não informado;Texto Mágico;Texto Mágico;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Resumo Inteligente - Plano 500 créditos R$ 29,90 | Motivo: A equipe não aderiu as ferramentas e decidiram cancelar.;1;0.0;0.0;Downgrade;;;Não calculado;Texto Mágico;"Texto Mágico; Resumo Inteligente";IA;Não considerado;Sem link no Card Financeiro
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;centerlab;Downgrade;Não informado;Resumo Inteligente;Resumo Inteligente;—;Migração/Outro;Não viu valor agregado;Redução de custo;Downgrade - IA Texto Mágico - 1.000 créditos R$ 19,90 e IA Resumo Inteligente - Plano 500 créditos R$ 29,90 | Motivo: A equipe não aderiu as ferramentas e decidiram cancelar.;1;0.0;0.0;Downgrade;;;Não calculado;Resumo Inteligente;"Texto Mágico; Resumo Inteligente";IA;Não considerado;Sem link no Card Financeiro
04/12/2025;2025;12;Dez.;dezembro;2025-12;Dez./25;Usuário não identificado;Usuário inexistente;False;guruservicewaba;Upgrade;Não informado;Primeira ativação de número oficial;Primeira ativação de número oficial;—;Migração/Outro;Não informado;Processo/uso operacional;Cliente deseja upgrade de uma conexão adicional WABA R$ 89,00. Processo de primeira ativação.  Plano Base - 2 Usuarios - 1 Conexao | R$ 197,00 Usuários adicionais | R$ 29,00 Conexão de Instagram R$ 89,00 Conexão adicional WABA R$ 89,00 (desse upgrade) Total R$ 404,00;1;0.0;0.0;Upgrade;;;Não calculado;Primeira ativação de número oficial;Primeira ativação de número oficial;Conexão;Não considerado;Sem link no Card Financeiro
